idx,FLIP,LPIPS,SSIM,Hausdorff
1399,0.035494085401296616,0.2577251195907593,0.9651462285919651,181.01933598375618
2441,0.01640174724161625,0.10629891604185104,0.9845014108663285,181.01933598375618
338,0.013931193388998508,0.17759691178798676,0.9878687871926913,181.01933598375618
228,0.03279634192585945,0.22961699962615967,0.9728032713312503,181.01933598375618
791,0.01571115106344223,0.17514881491661072,0.9836906481832356,181.01933598375618
648,0.014837019145488739,0.15407271683216095,0.9866166859885026,181.01933598375618
1509,0.018951717764139175,0.1994793862104416,0.9808772011927601,181.01933598375618
290,0.019589919596910477,0.2839469313621521,0.9811953925454032,181.01933598375618
1005,0.04731782525777817,0.3077959418296814,0.9579663387320055,181.01933598375618
2489,0.019573479890823364,0.1543322503566742,0.9773715035633407,181.01933598375618
454,0.017679255455732346,0.21452316641807556,0.9816997839240916,181.01933598375618
